pid,hid,housenum,p20ans,p21ans,p21area,p21area_siz,p21hhldsiz,p21gender,p21age1,p21school,p21mar,p21income1,p21job1,p21job2,p21relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p21d25040,p21d25041,p21d25042,p21d25043,p21d25044,p21d25045,p21d25046,p21d25047,p21d25048,p21d25049,p21d25050,p21d25051,p21d25052,p21d25053,p21d25054,p21d25055,p21d25056,p21d25057,p21d25058,p21d25059,p21d25060,pc_ability,p21d25061,p21d25062,p21d25063,p21d25064,p21d25065,p21d25066,p21d25067,p21d25068,p21d25070,p21d25071,p21d25072,p21d25073,p21d25074,p21d25075,p21d25076,p21d25077,p21d25078,p21d25079,p21d25080,p21d25081,p21d25082,p21d25083,p21d25084,p21d25085,p21d25086,smart_ability,p21h01001,p21h01002,p21h01003,p21h01004,p21h01005,p21h01006,p21h01007,p21h01008,p21h01009,p21h01010,esteem
19200002,192000,2,1,1,6,1,3,2,63,4,2,6,1,1,2,1,3,7,1,2,9,9,9,8,1,1,1,2.75,1,5,5,5,5,5,5,4,2,3,3,3,1,1,1,1,1,1,1,1,1,2.619047619,5,5,5,5,5,5,2,2,5,5,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2.64,3,4,2,3,1,3,3,2,1,1,34
19200003,192000,3,1,1,6,1,3,1,39,5,1,6,1,1,2,1,1,9,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,1,4,3,3,2,1,36
19200101,192001,1,1,1,6,1,3,1,37,5,2,8,1,2,2,1,2,8,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,1,4,4,2,1,1,39
19200102,192001,2,1,1,6,1,3,2,32,5,2,6,1,1,2,1,2,8,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,1,4,3,2,1,1,38
19230001,192300,1,1,1,17,1,3,1,39,5,2,8,1,1,2,1,2,8,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4.92,4,4,1,4,2,4,4,1,1,1,39
19230002,192300,2,1,1,17,1,3,2,40,4,2,6,1,1,1,1,3,7,1,2,9,9,9,8,1,1,1,2.75,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4.92,4,4,1,4,1,4,3,2,1,1,38
19230003,192300,3,1,1,17,1,3,1,12,2,1,1,2, ,2,1,2,8,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,5,5,5,5,5,4.428571429,5,5,5,5,5,5,5,5,5,5,1,1,4,4,3,3,3,3,5,5,5,5,5,5,5,4.28, , , , , , , , , , ,#VALUE!
19230004,192300,4,1,1,17,1,3,1,12,2,1,1,2, ,2,1,2,8,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,5,5,5,5,5,4.428571429,5,5,5,5,5,5,5,5,5,5,1,1,3,4,2,2,2,2,5,5,5,5,5,5,5,4.08, , , , , , , , , , ,#VALUE!
19250001,192500,1,1,1,6,1,1,2,78,2,3,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,1,2,2,1,3,2,2,1,1,2,3,2,1,1,2,2,2,1,1,2,1.714285714,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1.6,3,2,3,2,2,3,3,2,3,3,25
19280001,192800,1,1,1,2,1,3,2,75,4,3,4,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8,3,3,1,1,2,3,2,4,2,1,27
19280002,192800,2,1,1,2,1,3,1,43,5,2,7,1,1,2,1,2,8,1,4,7,9,9,6,3,1,1,2.75,2,3,5,5,5,5,1,3,5,5,3,2,5,5,5,5,1,3,3,1,1,3.476190476,5,5,5,5,5,5,3,3,5,1,5,5,3,3,5,2,1,1,5,4,3,3,2,1,2,3.48,2,2,2,2,3,1,1,3,3,1,21
19280003,192800,3,1,1,2,1,3,2,42,5,2,6,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,4,4,5,5,5,5,1,4,5,5,4,3,5,5,5,5,4,5,5,5,3,4.380952381,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,1,5,4,5,1,2,1,1,3.72,3,3,2,2,2,3,1,3,2,2,26
19300001,193000,1,1,1,2,1,3,1,68,5,2,4,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,4,2,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1.571428571,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8,3,3,1,2,2,2,2,3,1,1,29
19300002,193000,2,1,1,2,1,3,2,65,4,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1.238095238,5,5,5,5,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.88,3,2,1,2,2,2,2,3,2,2,26
19300003,193000,3,1,1,2,1,3,2,34,5,1,7,1,1,2,1,1,9,1,3,5,6,4,7,5,4,6,5.5,5,5,5,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,3,4.761904762,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4.72,3,3,2,3,2,3,3,3,1,2,30
19300004,193000,4,1,1,2,1,3,2,33,5,1,7,1,1,2,1,1,9,1,2,4,5,3,8,6,5,7,6.5,5,5,5,5,5,5,3,5,5,5,4,3,5,5,5,5,4,5,5,5,5,4.714285714,5,5,5,5,5,5,5,5,5,3,5,5,3,4,5,5,5,5,5,5,5,4,4,3,3,4.56,3,3,1,3,2,2,3,3,1,1,31
19310001,193100,1,1,1,2,1,3,1,66,3,2,6,1,1,1,2, ,0,1,4,9,9,9,6,1,1,1,2.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.88,2,3,1,2,2,2,2,3,1,1,28
19310002,193100,2,1,1,2,1,3,2,65,3,2,1,2, ,1,1,1,9,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,1,1,3,2,1,23
19310003,193100,3,1,1,2,1,3,1,35,5,1,7,1,1,2,1,1,9,1,4,5,6,5,6,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.904761905,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4.72,3,3,1,3,1,2,2,3,1,1,31
19320001,193200,1,1,1,2,1,2,2,94,2,3,2,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,2,3,3,3,1,2,26
19320002,193200,2,1,1,2,1,2,2,68,4,1,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,4,1,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1.428571429,5,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.96,3,3,1,2,2,2,3,3,1,1,30
19340001,193400,1,1,1,6,1,2,2,62,3,4,5,1,1,2,1,3,7,1,1,9,9,9,9,1,1,1,3,2,5,3,2,3,4,4,1,2,1,2,3,1,1,1,1,2,1,2,1,1,2.047619048,5,5,5,5,5,5,3,3,5,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2.52,3,3,2,3,2,3,3,3,1,1,31
19340003,193400,3,1,1,6,1,2,1,27,4,1,1,2, ,2,1,1,9,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,4,2,3,3,2,1,1,34
19350001,193500,1,1,1,6,1,1,2,73,2,3,5,2, ,1,1,3,7,2, , , , ,0,0,0,0,0,1,5,2,1,1,3,3,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1.619047619,5,4,5,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.72,3,3,1,2,3,3,3,2,1,1,31
19370001,193700,1,1,1,6,1,2,1,67,3,2,7,1,1,1,1,1,9,1,3,9,9,9,7,1,1,1,2.5,3,5,4,4,2,4,4,3,5,1,2,3,1,1,1,1,2,1,1,1,2,2.428571429,5,5,5,5,5,5,5,3,5,5,5,1,2,3,1,1,1,1,1,1,1,1,2,2,1,2.88,4,3,2,4,2,3,3,2,1,1,34
19370002,193700,2,1,1,6,1,2,2,68,3,2,1,2, ,1,1,1,9,2, , , , ,0,0,0,0,0,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.476190476,5,5,5,5,5,5,4,2,4,5,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2.64,3,2,1,3,3,3,3,3,2,2,28
19380001,193800,1,1,1,6,1,2,1,66,4,2,8,1,1,1,1,1,9,1,2,9,9,8,8,1,1,2,3,2,5,2,2,3,5,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1.952380952,5,5,5,5,5,5,3,3,4,5,4,1,3,3,1,1,1,1,2,1,1,1,1,1,1,2.72,3,4,1,3,2,3,3,2,1,1,34
19380002,193800,2,1,1,6,1,2,2,65,4,2,1,2, ,1,1,3,7,1,2,9,9,9,8,1,1,1,2.75,2,5,2,2,2,4,3,1,4,1,3,2,1,1,1,1,1,1,1,1,1,1.904761905,5,5,5,5,5,5,3,3,4,4,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2.64,3,3,1,3,2,4,3,3,2,1,32
19380101,193801,1,1,1,17,1,3,1,35,5,2,7,1,1,2,1,5,5,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,1,4,1,3,3,2,1,1,36
19380102,193801,2,1,1,17,1,3,2,35,5,2,6,1,1,2,1,5,5,1,3,9,9,9,7,1,1,1,2.5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,4.80952381,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,2,4,3,1,1,1,37
19380103,193801,3,0,1,17,1,3,2,6,1,1,1,2, ,2,1,4,6,2, , , , ,0,0,0,0,0,3,5,3,3,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.904761905,5,5,5,5,5,5,3,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4, , , , , , , , , , ,#VALUE!
19400001,194000,1,1,1,11,1,1,2,79,4,3,6,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.52,3,3,3,2,3,3,2,2,2,2,26
19430001,194300,1,1,1,8,1,1,2,78,3,3,3,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,3,2,2,2,3,28
19440001,194400,1,1,1,8,1,3,1,46,6,2,13,1,1,2,1,1,9,1,2,7,7,6,8,3,3,4,4.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4.96,4,4,1,4,1,4,4,3,1,1,38
19440002,194400,2,1,1,8,1,3,2,45,5,2,6,1,3,2,1,1,9,1,1,7,7,6,9,3,3,4,4.75,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,4.80952381,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,2,3,3,4.56,3,3,1,3,1,3,3,3,1,1,33
19440003,194400,3,1,1,8,1,3,2,17,4,1,1,2, ,2,1,1,9,1,1,7,9,4,9,3,1,6,4.75,4,4,4,4,4,4,4,3,1,3,3,3,4,4,4,4,2,3,4,3,3,3.428571429,5,5,5,5,5,5,5,5,5,5,1,3,3,3,5,5,5,5,5,4,4,4,3,2,2,4.16,3,3,1,2,1,3,2,2,2,1,31
19440004,194400,4,1,1,8,1,3,2,13,3,1,1,2, ,2,1,1,9,1,1,4,4,1,9,6,6,9,7.5,2,2,2,3,3,3,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1.80952381,5,5,5,5,5,5,3,3,3,3,1,1,2,2,2,1,1,1,4,2,1,2,1,1,1,2.6,3,3,1,4,1,4,3,3,1,1,35
19470001,194700,1,1,1,8,1,3,1,54,4,2,12,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.095238095,4,1,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.36,3,3,1,3,1,3,3,3,1,1,33
19470002,194700,2,1,1,8,1,3,2,43,4,2,5,1,1,2,2, ,0,1,2,9,9,9,8,1,1,1,2.75,2,4,3,4,4,4,3,2,3,3,2,2,4,4,2,2,2,2,2,2,2,2.761904762,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,5,3,5,5,4,2,2,2,2,2,4.08,3,3,2,3,2,3,3,3,1,1,31
19470003,194700,3,1,1,8,1,3,1,19,5,1,1,2, ,2,2, ,0,1,1,5,7,6,9,5,3,4,5.25,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,4.714285714,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4.84,2,2,2,2,2,2,2,2,2,2,25
19470004,194700,4,1,1,8,1,3,2,17,4,1,1,2, ,2,1,1,9,1,1,7,9,7,9,3,1,3,4,3,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,2,2,2,2,2,3.285714286,5,5,5,5,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,4.16,3,3,2,3,3,3,3,3,2,2,28
19500001,195000,1,1,1,8,1,2,1,80,3,2,6,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,1,1,31
19500002,195000,2,1,1,8,1,2,2,79,3,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,4,3,1,4,2,3,4,3,1,1,35
19570001,195700,1,1,1,8,1,3,1,57,5,2,12,1,1,2,1,6,4,1,4,5,6,6,6,5,4,4,4.75,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,1,3,1,3,3,3,1,1,32
19570002,195700,2,1,1,8,1,3,2,53,5,2,1,2, ,1,1,2,8,1,7,7,7,7,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3,3.380952381,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.2,2,2,2,1,3,2,2,2,1,1,25
19570003,195700,3,1,1,8,1,3,2,26,5,1,1,2, ,1,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,3,1,3,3,3,1,1,32
19570004,195700,4,1,1,8,1,3,1,24,5,1,1,2, ,1,1,3,7,1,3,2,2,3,7,8,8,7,7.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,3,1,2,3,2,1,1,31
19630001,196300,1,1,1,2,1,3,1,48,5,2,11,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,5,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.761904762,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4.68,3,3,1,4,1,3,3,3,1,1,34
19630002,196300,2,1,1,2,1,3,2,46,5,2,8,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,4,4,5,5,5,5,2,4,5,5,3,2,5,5,5,5,4,4,5,5,3,4.285714286,5,5,5,5,5,5,5,5,5,2,5,5,3,3,5,3,2,2,5,4,5,3,3,3,3,4.04,3,2,1,3,2,3,3,3,1,1,31
19630003,196300,3,1,1,2,1,3,2,21,5,1,1,2, ,2,1,1,9,1,2,4,6,5,8,6,4,5,5.75,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4.761904762,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4.68,3,3,1,2,2,3,2,3,1,1,30
19630004,196300,4,1,1,2,1,3,2,20,5,1,1,2, ,2,1,1,9,1,2,5,5,5,8,5,5,5,5.75,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.761904762,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,4,5,5,5,5,4,4,3,4.68,2,2,2,3,2,2,1,3,2,2,24
19650001,196500,1,1,1,2,1,3,1,53,5,2,9,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,4,4,5,4,4,3,3,4,5,5,4,4,4,4,3,3,4,4,4,4,4,3.952380952,4,5,4,4,3,3,4,5,4,4,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4.12,3,4,3,3,2,2,3,3,3,3,26
19650002,196500,2,1,1,2,1,3,2,46,4,2,1,2, ,2,1,2,8,1,6,6,9,9,4,4,1,1,2.5,4,4,5,4,4,4,4,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3.571428571,4,4,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3.84,3,3,2,2,2,3,3,3,3,3,26
19650003,196500,3,1,1,2,1,3,1,17,4,1,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,5,4,4,5,5,5,4,4,4,4,3,5,4,4,4,4,3,4,4,4,4,4.142857143,4,5,4,4,4,3,5,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,4.16,3,3,2,3,2,3,3,3,2,2,29
19660001,196600,1,1,1,2,1,3,1,48,4,2,7,1,1,2,1,6,4,1,8,9,9,9,2,1,1,1,1.25,4,4,4,3,3,3,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3.80952381,4,5,4,4,4,4,3,3,5,4,4,4,3,3,5,4,4,4,4,4,5,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,26
19660002,196600,2,1,1,2,1,3,2,46,5,2,1,2, ,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,4,5,5,4,4,5,5,4,4,3,5,5,4,4,4,5,5,4,4,4,4,4.333333333,5,5,4,4,4,4,5,5,4,4,4,4,3,5,4,4,4,4,3,4,4,4,4,4,4,4.12,3,3,4,3,3,2,3,3,3,3,23
19660003,196600,3,1,1,2,1,3,2,20,5,1,1,2, ,2,1,4,6,1,8,8,9,9,2,2,1,1,1.5,5,5,4,4,5,5,5,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4.428571429,5,5,5,5,5,4,4,4,5,5,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4.48,3,3,2,3,2,2,3,3,2,2,28
19660004,196600,4,1,1,2,1,3,1,15,3,1,1,2, ,2,1,2,8,1,6,6,9,9,4,4,1,1,2.5,4,4,5,5,4,4,4,5,5,4,4,3,5,5,4,4,5,5,5,5,4,4.428571429,4,4,5,5,4,4,4,5,5,5,4,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4.36,3,4,3,3,3,4,4,3,3,3,28
19670001,196700,1,1,1,2,1,3,1,53,5,2,7,1,1,2,1,1,9,1,7,7,8,9,3,3,2,1,2.25,4,5,4,4,4,3,3,4,5,4,3,3,4,4,4,3,3,4,4,3,3,3.714285714,4,4,5,3,3,4,4,4,3,4,4,4,5,3,4,4,4,4,4,3,4,4,4,4,4,3.88,3,3,2,3,2,3,3,3,2,2,29
19670002,196700,2,1,1,2,1,3,2,46,5,2,1,2, ,1,1,1,9,1,8,9,9,9,2,1,1,1,1.25,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3.523809524,5,5,4,4,4,4,3,3,4,4,4,4,3,3,5,4,4,4,3,4,4,3,3,3,3,3.76,3,3,2,3,3,4,3,2,1,1,32
19670003,196700,3,1,1,2,1,3,1,20,5,1,1,2, ,2,1,1,9,1,7,7,7,7,3,3,3,3,3,4,5,4,4,3,3,4,4,4,3,5,4,4,4,4,3,4,4,4,4,4,3.904761905,4,5,4,3,3,4,4,4,5,4,3,3,4,4,4,3,4,4,5,4,4,4,4,4,4,3.92,3,3,1,3,2,3,3,3,1,2,31
19670004,196700,4,1,1,2,1,3,1,19,5,1,1,2, ,2,1,3,7,1,8,8,8,8,2,2,2,2,2,4,5,5,5,4,4,4,5,5,4,3,4,5,4,4,4,5,5,4,4,4,4.333333333,5,5,4,4,4,5,4,4,4,5,5,4,3,4,4,4,5,4,4,4,3,5,4,4,4,4.2,3,3,4,4,2,3,3,3,3,3,26
19690001,196900,1,1,1,2,1,3,1,51,4,2,7,1,1,1,1,3,7,2, , , , ,0,0,0,0,0,4,4,3,3,4,4,4,4,4,4,4,4,5,5,4,3,3,3,3,3,3,3.714285714,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3.92,3,3,1,4,2,3,3,2,2,1,33
19690002,196900,2,1,1,2,1,3,2,51,4,2,1,2, ,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,4,3,3,3,4,4,4,3,3,4,5,3,3,4,4,4,4,4,4,4,4,3.714285714,4,5,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,3,3.76,3,3,1,2,2,2,1,2,2,2,27
19690003,196900,3,1,1,2,1,3,2,24,5,1,7,2, ,2,1,1,9,1,7,7,7,7,3,3,3,3,3,4,5,5,4,4,4,4,5,5,4,4,4,4,3,3,4,4,4,4,4,4,4.095238095,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4.48,3,3,1,1,2,2,3,2,1,1,30
19710001,197100,1,1,1,2,1,3,1,71,2,2,1,2, ,2,1,1,9,2, , , , ,0,0,0,0,0,2,1,1,1,2,2,3,1,1,2,2,2,1,1,2,3,2,2,2,2,2,1.761904762,2,2,1,1,2,3,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1.72,3,3,2,2,1,1,2,2,2,2,27
19710002,197100,2,1,1,2,1,3,2,67,2,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,2,3,2,1,2,2,2,3,3,2,2,2,1,3,2,2,2,2,2,2,2.095238095,2,2,3,3,2,1,2,2,2,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2.04,3,3,4,3,2,2,3,3,3,3,24
19710003,197100,3,1,1,2,1,3,1,45,5,1,7,1,1,2,1,3,7,1,8,8,9,9,2,2,1,1,1.5,3,4,4,3,3,4,5,4,4,4,3,3,4,5,4,3,4,4,4,3,3,3.714285714,3,4,5,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,4,5,4,4,5,4,4,4.24,3,3,2,2,2,3,3,2,2,2,29
19710004,197100,4,1,1,2,1,3,2,39,5,1,6,1,1,2,1,1,9,1,8,8,9,9,2,2,1,1,1.5,3,4,4,5,4,3,3,4,4,4,4,3,3,5,4,3,3,4,4,4,4,3.761904762,4,4,3,3,4,5,4,3,3,4,4,3,3,4,4,3,3,4,4,4,3,3,4,4,4,3.64,3,2,2,3,2,3,3,3,2,2,28
19720001,197200,1,1,1,2,1,3,1,79,2,3,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1.238095238,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1.36,3,3,2,4,2,3,3,3,2,2,30
19720003,197200,3,1,1,2,1,3,2,50,4,1,1,2, ,2,1,5,5,1,6,6,6,6,4,4,4,4,4,4,4,5,3,3,4,4,4,5,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,5,4,3,4,4,4,5,4,3,4,4,4,3,4,4,4,5,4,3,4,4,4,4,3.96,3,3,4,3,2,3,3,3,2,2,27
19730001,197300,1,1,1,2,1,3,1,55,3,2,5,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,4,4,3,3,3,4,5,4,3,3,4,4,4,4,5,4,3,4,4,4,4,3.80952381,5,5,4,4,4,4,3,5,4,4,4,4,3,4,5,4,4,4,4,3,4,4,4,4,4,4.04,3,3,4,4,3,3,2,3,3,3,24
19730002,197300,2,1,1,2,1,3,2,49,3,2,1,2, ,1,1,5,5,1,6,9,9,9,4,1,1,1,1.75,4,4,3,3,4,5,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,3.761904762,4,5,4,3,4,4,4,4,4,3,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4.04,3,2,2,3,1,3,3,3,1,2,30
