pid,av15
400004,2.7 
410002,2.7 
440004,2.7 
480001,2.7 
530001,2.7 
550002,2.7 
560001,2.7 
570002,2.7 
870002,2.7 
920001,2.7 
1000002,2.7 
1020004,2.7 
1150001,2.7 
1200002,2.7 
1230002,2.7 
1350001,2.7 
1360002,2.7 
1480002,2.7 
1510002,2.7 
1550001,2.7 
1610001,2.7 
1620001,2.7 
1630002,2.7 
1680002,2.7 
1710001,2.7 
1720001,2.7 
1730002,2.7 
1740002,2.7 
1760004,2.7 
1770001,2.7 
1790004,2.7 
1900002,2.7 
2090001,2.7 
2150001,2.7 
2180003,2.7 
2210001,2.7 
2250002,2.7 
2410003,2.7 
2440002,2.7 
2470001,2.7 
2470003,2.7 
2620002,2.7 
2670002,2.7 
2700002,2.7 
2700003,2.7 
3140001,2.7 
3170001,2.7 
3220001,2.7 
3430001,2.7 
3430005,2.7 
3530001,2.7 
3540001,2.7 
3590002,2.7 
3750001,2.7 
4050002,2.7 
4220001,2.7 
4240002,2.7 
4270001,2.7 
4330002,2.7 
4420001,2.7 
4430002,2.7 
4510001,2.7 
4510002,2.7 
4520001,2.7 
4540002,2.7 
4730005,2.7 
4920001,2.7 
5010003,2.7 
5090003,2.7 
5260004,2.7 
5270002,2.7 
5280004,2.7 
5350003,2.7 
5410002,2.7 
5650004,2.7 
5660002,2.7 
5720002,2.7 
5750002,2.7 
5950001,2.7 
5960004,2.7 
5960006,2.7 
6060003,2.7 
6280001,2.7 
6400001,2.7 
6560003,2.7 
6590002,2.7 
6770003,2.7 
6860002,2.7 
6890002,2.7 
6900001,2.7 
6940002,2.7 
6950001,2.7 
6950002,2.7 
6990001,2.7 
7000001,2.7 
7060002,2.7 
7070001,2.7 
7080001,2.7 
7360002,2.7 
7370002,2.7 
7550001,2.7 
7640001,2.7 
7710002,2.7 
7860001,2.7 
7880001,2.7 
7950002,2.7 
7970002,2.7 
7990001,2.7 
7990002,2.7 
8130001,2.7 
8230002,2.7 
8230004,2.7 
8240002,2.7 
8260002,2.7 
8290002,2.7 
8400003,2.7 
8460003,2.7 
8510004,2.7 
8520005,2.7 
8530001,2.7 
8530002,2.7 
8530003,2.7 
8560002,2.7 
8610001,2.7 
8650001,2.7 
8650002,2.7 
8890002,2.7 
9020001,2.7 
9040003,2.7 
9070001,2.7 
9170001,2.7 
9170002,2.7 
9180001,2.7 
9190001,2.7 
9230002,2.7 
9250003,2.7 
9490002,2.7 
9600001,2.7 
9600004,2.7 
9650002,2.7 
9680002,2.7 
9730003,2.7 
9810001,2.7 
9830002,2.7 
9840002,2.7 
9920002,2.7 
9930002,2.7 
9930101,2.7 
10040001,2.7 
10160001,2.7 
10210001,2.7 
10240003,2.7 
10380001,2.7 
10390001,2.7 
10390002,2.7 
10450001,2.7 
10490001,2.7 
10530001,2.7 
10580002,2.7 
10700002,2.7 
10780001,2.7 
10830002,2.7 
10870003,2.7 
10910001,2.7 
10930002,2.7 
10950001,2.7 
11030001,2.7 
11060004,2.7 
11080001,2.7 
11190003,2.7 
11230001,2.7 
11240005,2.7 
11250001,2.7 
11260004,2.7 
11350001,2.7 
11410002,2.7 
11430001,2.7 
11440003,2.7 
11580002,2.7 
11680001,2.7 
11690001,2.7 
11980004,2.7 
11990002,2.7 
12020001,2.7 
12040002,2.7 
12050001,2.7 
12070002,2.7 
12080001,2.7 
12140001,2.7 
12230001,2.7 
12320001,2.7 
12330001,2.7 
12350001,2.7 
12380001,2.7 
12390001,2.7 
12400001,2.7 
12410001,2.7 
12410003,2.7 
12410004,2.7 
12450003,2.7 
12470002,2.7 
12510001,2.7 
12510003,2.7 
12560001,2.7 
12570003,2.7 
12600002,2.7 
12610001,2.7 
12650002,2.7 
12670001,2.7 
12690003,2.7 
12840002,2.7 
12850002,2.7 
12860002,2.7 
12900002,2.7 
13170001,2.7 
13180002,2.7 
13240001,2.7 
13420001,2.7 
13520001,2.7 
13530001,2.7 
13570001,2.7 
13570002,2.7 
13620002,2.7 
13840001,2.7 
13850002,2.7 
13900002,2.7 
14000002,2.7 
14040001,2.7 
14090004,2.7 
14300004,2.7 
14310003,2.7 
14330002,2.7 
14360002,2.7 
14560002,2.7 
14840002,2.7 
14850001,2.7 
14860002,2.7 
14890004,2.7 
14920001,2.7 
14930003,2.7 
14940002,2.7 
14960002,2.7 
14960004,2.7 
14960005,2.7 
14970001,2.7 
14970003,2.7 
14990001,2.7 
15150001,2.7 
15190002,2.7 
15200001,2.7 
15230002,2.7 
15270001,2.7 
15390001,2.7 
15460002,2.7 
15480003,2.7 
15500001,2.7 
15500003,2.7 
15520003,2.7 
15570001,2.7 
15590004,2.7 
15610003,2.7 
15640002,2.7 
15710004,2.7 
15870002,2.7 
15880003,2.7 
16010001,2.7 
16090002,2.7 
16100001,2.7 
16100002,2.7 
16160001,2.7 
16200001,2.7 
16200002,2.7 
16210002,2.7 
16250002,2.7 
16260004,2.7 
16520001,2.7 
16560002,2.7 
16610001,2.7 
16760002,2.7 
16840001,2.7 
16850002,2.7 
16860004,2.7 
16910001,2.7 
16920002,2.7 
17110004,2.7 
17150001,2.7 
17180002,2.7 
17380003,2.7 
17430002,2.7 
17490001,2.7 
17580005,2.7 
17670004,2.7 
17720003,2.7 
17910001,2.7 
17930002,2.7 
18020002,2.7 
18070002,2.7 
18080002,2.7 
18100002,2.7 
18600002,2.7 
18750001,2.7 
18750003,2.7 
18800001,2.7 
18820001,2.7 
18830001,2.7 
18850003,2.7 
19060002,2.7 
19100001,2.7 
19120001,2.7 
19150003,2.7 
19150004,2.7 
19610001,2.7 
19630004,2.7 
19640002,2.7 
19710003,2.7 
19750004,2.7 
19760001,2.7 
19790004,2.7 
19820003,2.7 
19980001,2.7 
20020002,2.7 
20130001,2.7 
20150001,2.7 
20340002,2.7 
20460002,2.7 
20480002,2.7 
20560003,2.7 
20570001,2.7 
20640002,2.7 
20700002,2.7 
20720004,2.7 
20720102,2.7 
20740001,2.7 
20770003,2.7 
20840002,2.7 
20850003,2.7 
20890001,2.7 
20910002,2.7 
21030002,2.7 
21070001,2.7 
21100001,2.7 
21130004,2.7 
21140003,2.7 
21190002,2.7 
21190005,2.7 
21220002,2.7 
21430002,2.7 
21430003,2.7 
21440002,2.7 
21450001,2.7 
21480001,2.7 
21530003,2.7 
21540001,2.7 
21620002,2.7 
21650001,2.7 
21670001,2.7 
21700002,2.7 
21700004,2.7 
21720003,2.7 
21720004,2.7 
21770001,2.7 
21820002,2.7 
22000003,2.7 
22010001,2.7 
22040001,2.7 
22150004,2.7 
22210002,2.7 
22250001,2.7 
22470001,2.7 
22550002,2.7 
22570001,2.7 
22580003,2.7 
22600001,2.7 
22630001,2.7 
22630002,2.7 
22650003,2.7 
22670002,2.7 
22700001,2.7 
22760001,2.7 
22880004,2.7 
22910001,2.7 
22980001,2.7 
23000003,2.7 
23010002,2.7 
23060003,2.7 
23170002,2.7 
23200005,2.7 
23200006,2.7 
23390003,2.7 
23500001,2.7 
23500002,2.7 
23640001,2.7 
23680001,2.7 
23820001,2.7 
23820002,2.7 
23840001,2.7 
23920001,2.7 
24120001,2.7 
24220006,2.7 
24250002,2.7 
24440002,2.7 
24480001,2.7 
24570001,2.7 
24580003,2.7 
24600001,2.7 
24620003,2.7 
24700002,2.7 
24770003,2.7 
24780001,2.7 
24840003,2.7 
24860001,2.7 
24880003,2.7 
25000002,2.7 
25010003,2.7 
25070003,2.7 
25080001,2.7 
25180002,2.7 
25210002,2.7 
25280002,2.7 
25290002,2.7 
25310001,2.7 
25320001,2.7 
25440005,2.7 
25460002,2.7 
25490001,2.7 
25510002,2.7 
25530001,2.7 
25700001,2.7 
25760001,2.7 
25780002,2.7 
25840002,2.7 
25920002,2.7 
26040003,2.7 
26100002,2.7 
26150001,2.7 
26190002,2.7 
26250001,2.7 
26250003,2.7 
26260003,2.7 
26340001,2.7 
26380002,2.7 
26440001,2.7 
26510002,2.7 
26580001,2.7 
26590002,2.7 
26830004,2.7 
26870002,2.7 
26890006,2.7 
26920002,2.7 
26930002,2.7 
26960001,2.7 
26990001,2.7 
27100003,2.7 
27130003,2.7 
27180002,2.7 
27240002,2.7 
27310002,2.7 
27330001,2.7 
27470001,2.7 
27500001,2.7 
27570005,2.7 
27600002,2.7 
27640001,2.7 
27640003,2.7 
27650002,2.7 
27650004,2.7 
27660001,2.7 
27690002,2.7 
27750003,2.7 
27860002,2.7 
27890001,2.7 
27900001,2.7 
27920002,2.7 
27930002,2.7 
27940002,2.7 
28190002,2.7 
28210002,2.7 
28240004,2.7 
28300004,2.7 
28470003,2.7 
28480002,2.7 
28580005,2.7 
28590005,2.7 
28610003,2.7 
28620003,2.7 
28630005,2.7 
28720002,2.7 
28770003,2.7 
28900001,2.7 
28920002,2.7 
28940001,2.7 
29010001,2.7 
29040001,2.7 
29130001,2.7 
29160001,2.7 
29180002,2.7 
29340001,2.7 
29460001,2.7 
29510002,2.7 
29640002,2.7 
29720001,2.7 
29740003,2.7 
29760002,2.7 
29780003,2.7 
29800004,2.7 
29810002,2.7 
29830001,2.7 
29860001,2.7 
29880002,2.7 
29900001,2.7 
29900002,2.7 
29990001,2.7 
30240002,2.7 
30290001,2.7 
30330002,2.7 
40110002,2.7 
40140001,2.7 
40190001,2.7 
40190002,2.7 
40200001,2.7 
40220004,2.7 
40300001,2.7 
40420002,2.7 
40470001,2.7 
40500001,2.7 
40500003,2.7 
40500004,2.7 
40580001,2.7 
40600001,2.7 
50100002,2.7 
50320003,2.7 
50510002,2.7 
50800004,2.7 
50810001,2.7 
51030002,2.7 
51060002,2.7 
51390002,2.7 
51630001,2.7 
51810002,2.7 
51880001,2.7 
51940002,2.7 
52030002,2.7 
52310001,2.7 
52370001,2.7 
52370002,2.7 
52400002,2.7 
52430001,2.7 
52430002,2.7 
52460002,2.7 
52480002,2.7 
52530001,2.7 
52540001,2.7 
52550001,2.7 
52560002,2.7 
52600001,2.7 
52600002,2.7 
52610001,2.7 
52620002,2.7 
52660001,2.7 
52670002,2.7 
52680001,2.7 
52690002,2.7 
52820001,2.7 
52900001,2.7 
52960001,2.7 
53030001,2.7 
53030002,2.7 
53110001,2.7 
53120002,2.7 
53160002,2.7 
53260001,2.7 
53340001,2.7 
53400002,2.7 
53420002,2.7 
53460003,2.7 
53500001,2.7 
53500003,2.7 
53620003,2.7 
53720002,2.7 
53740001,2.7 
53850002,2.7 
54000002,2.7 
54130002,2.7 
54230001,2.7 
54250001,2.7 
54250003,2.7 
54300001,2.7 
54320002,2.7 
54400003,2.7 
54470002,2.7 
54500001,2.7 
54510001,2.7 
54520002,2.7 
54540002,2.7 
54610002,2.7 
54680001,2.7 
54690001,2.7 
55050001,2.7 
55200001,2.7 
55300001,2.7 
55510002,2.7 
55530002,2.7 
55590002,2.7 
55610002,2.7 
55640001,2.7 
55650002,2.7 
55860002,2.7 
55950001,2.7 
55970002,2.7 
55990001,2.7 
56020002,2.7 
56110001,2.7 
56160001,2.7 
56260001,2.7 
56390003,2.7 
56460001,2.7 
56520001,2.7 
56540001,2.7 
56560001,2.7 
56620001,2.7 
56640003,2.7 
56750001,2.7 
56800002,2.7 
56820001,2.7 
56930001,2.7 
57110004,2.7 
57150001,2.7 
57230002,2.7 
57250001,2.7 
57250002,2.7 
57260003,2.7 
57270001,2.7 
57290001,2.7 
57300002,2.7 
57310001,2.7 
57530002,2.7 
57550002,2.7 
57560002,2.7 
57700002,2.7 
57730002,2.7 
57760003,2.7 
57800001,2.7 
57800003,2.7 
57820001,2.7 
57860001,2.7 
57920001,2.7 
57970001,2.7 
57990001,2.7 
58140001,2.7 
58200002,2.7 
58210002,2.7 
58390001,2.7 
58460001,2.7 
58490001,2.7 
58540001,2.7 
58590001,2.7 
58600004,2.7 
58670001,2.7 
58730003,2.7 
58830002,2.7 
59010001,2.7 
59100005,2.7 
59150002,2.7 
59150005,2.7 
59190001,2.7 
59190003,2.7 
59220001,2.7 
59290001,2.7 
59370003,2.7 
59420001,2.7 
59440002,2.7 
59550002,2.7 
59560003,2.7 
59590001,2.7 
59690002,2.7 
59850003,2.7 
60010002,2.7 
60110101,2.7 
60160001,2.7 
60170003,2.7 
60180002,2.7 
60250001,2.7 
60280001,2.7 
60280002,2.7 
60320001,2.7 
60370002,2.7 
60550001,2.7 
60600004,2.7 
60760001,2.7 
60770001,2.7 
60930002,2.7 
61010002,2.7 
61140001,2.7 
61150001,2.7 
61190002,2.7 
61210002,2.7 
61250002,2.7 
61260001,2.7 
61370002,2.7 
61550001,2.7 
61610002,2.7 
61610003,2.7 
61690002,2.7 
61730001,2.7 
61780001,2.7 
61880002,2.7 
61950001,2.7 
61950003,2.7 
61960001,2.7 
61970001,2.7 
61980001,2.7 
62040001,2.7 
62080003,2.7 
62100001,2.7 
62350002,2.7 
62370001,2.7 
62450003,2.7 
62460001,2.7 
62530002,2.7 
62540001,2.7 
62540002,2.7 
62690002,2.7 
62700002,2.7 
62710001,2.7 
62750001,2.7 
62750002,2.7 
63000003,2.7 
63030002,2.7 
63290001,2.7 
63340004,2.7 
63530003,2.7 
63530005,2.7 
63630002,2.7 
63640002,2.7 
63910001,2.7 
63930001,2.7 
63950001,2.7 
64000001,2.7 
64160001,2.7 
64220002,2.7 
64260002,2.7 
64260003,2.7 
64270001,2.7 
64340003,2.7 
64400001,2.7 
64410002,2.7 
64440002,2.7 
64450001,2.7 
64480001,2.7 
64710001,2.7 
64770001,2.7 
64810002,2.7 
64820002,2.7 
64940001,2.7 
64940004,2.7 
64980003,2.7 
64990001,2.7 
64990002,2.7 
65000004,2.7 
65130002,2.7 
65150001,2.7 
65190001,2.7 
65200001,2.7 
65200002,2.7 
65200003,2.7 
65250001,2.7 
65360001,2.7 
65390002,2.7 
65530001,2.7 
65600004,2.7 
65750002,2.7 
65760001,2.7 
65800002,2.7 
65810004,2.7 
65840001,2.7 
65980003,2.7 
66000002,2.7 
66040001,2.7 
66050001,2.7 
66120001,2.7 
66230001,2.7 
66230003,2.7 
66240001,2.7 
66240002,2.7 
66260002,2.7 
66270002,2.7 
66300003,2.7 
66330001,2.7 
66340003,2.7 
66350001,2.7 
66400002,2.7 
66460001,2.7 
66600002,2.7 
66620001,2.7 
66640001,2.7 
66660003,2.7 
67070001,2.7 
67090001,2.7 
67130001,2.7 
67180001,2.7 
67220001,2.7 
67220003,2.7 
67280002,2.7 
67940001,2.7 
68010001,2.7 
68050003,2.7 
68290002,2.7 
68330003,2.7 
68470001,2.7 
68500001,2.7 
68510001,2.7 
68510002,2.7 
68520003,2.7 
68580002,2.7 
68620004,2.7 
68680001,2.7 
68780002,2.7 
68920001,2.7 
68920002,2.7 
68950001,2.7 
68950002,2.7 
69160003,2.7 
69170002,2.7 
69270004,2.7 
69610001,2.7 
69790004,2.7 
69920001,2.7 
69950001,2.7 
69960001,2.7 
69970002,2.7 
70040002,2.7 
70340002,2.7 
71130001,2.7 
71180002,2.7 
71220001,2.7 
71240001,2.7 
71250001,2.7 
71420004,2.7 
71460001,2.7 
71590003,2.7 
71640004,2.7 
30002,2.8 
160002,2.8 
200001,2.8 
210001,2.8 
210002,2.8 
220001,2.8 
230001,2.8 
270001,2.8 
280001,2.8 
360001,2.8 
390004,2.8 
660002,2.8 
720002,2.8 
740002,2.8 
810001,2.8 
950005,2.8 
970002,2.8 
1010002,2.8 
1030001,2.8 
1160002,2.8 
1210001,2.8 
1250002,2.8 
1330001,2.8 
1380001,2.8 
1540001,2.8 
1730001,2.8 
1890002,2.8 
1960002,2.8 
1990003,2.8 
2000002,2.8 
2000005,2.8 
2050001,2.8 
2070002,2.8 
2080002,2.8 
2080004,2.8 
2110003,2.8 
2170001,2.8 
2210002,2.8 
2240001,2.8 
2300003,2.8 
2690001,2.8 
2700001,2.8 
2750002,2.8 
2770002,2.8 
2830001,2.8 
2830002,2.8 
2830003,2.8 
2870001,2.8 
2870002,2.8 
2880002,2.8 
2920002,2.8 
3030001,2.8 
3280002,2.8 
3290002,2.8 
3310002,2.8 
3360002,2.8 
3360003,2.8 
3420002,2.8 
3470001,2.8 
3890001,2.8 
4060002,2.8 
4100001,2.8 
4130002,2.8 
4200001,2.8 
4230002,2.8 
4250002,2.8 
4340002,2.8 
4350002,2.8 
4420002,2.8 
4830002,2.8 
4930001,2.8 
5010001,2.8 
5010005,2.8 
5280001,2.8 
5310002,2.8 
5440002,2.8 
5550001,2.8 
5650001,2.8 
5650002,2.8 
5660003,2.8 
5670004,2.8 
5790001,2.8 
6080002,2.8 
6110001,2.8 
6310002,2.8 
6330001,2.8 
6380001,2.8 
6450001,2.8 
6470004,2.8 
6520002,2.8 
6540001,2.8 
6650001,2.8 
6650002,2.8 
6680002,2.8 
6700001,2.8 
6710004,2.8 
6730001,2.8 
6800001,2.8 
7050002,2.8 
7090002,2.8 
7120001,2.8 
7130001,2.8 
7130002,2.8 
7190002,2.8 
7400002,2.8 
7480001,2.8 
7500001,2.8 
7550004,2.8 
7600001,2.8 
7610003,2.8 
7640002,2.8 
7660001,2.8 
7790004,2.8 
7800001,2.8 
7800002,2.8 
7820001,2.8 
8140002,2.8 
8220001,2.8 
8340002,2.8 
8340003,2.8 
8630002,2.8 
8880003,2.8 
8930001,2.8 
8970001,2.8 
9030001,2.8 
9080001,2.8 
9120002,2.8 
9200001,2.8 
9230001,2.8 
9280002,2.8 
9380002,2.8 
9380003,2.8 
9470002,2.8 
9550002,2.8 
9580003,2.8 
9640002,2.8 
9650001,2.8 
9720001,2.8 
9770002,2.8 
9810002,2.8 
9830001,2.8 
9930005,2.8 
9980001,2.8 
10000001,2.8 
10020003,2.8 
10080001,2.8 
10090001,2.8 
10130002,2.8 
10220002,2.8 
10230002,2.8 
10230003,2.8 
10240002,2.8 
10470001,2.8 
10570002,2.8 
10580001,2.8 
10630001,2.8 
10670001,2.8 
10670004,2.8 
10680002,2.8 
10700001,2.8 
10870002,2.8 
10910002,2.8 
10930001,2.8 
11020001,2.8 
11170001,2.8 
11190001,2.8 
11230002,2.8 
11260003,2.8 
11270003,2.8 
11290004,2.8 
11530001,2.8 
11560003,2.8 
11580001,2.8 
11750001,2.8 
11910002,2.8 
12030001,2.8 
12050002,2.8 
12080002,2.8 
12100001,2.8 
12100003,2.8 
12150101,2.8 
12150102,2.8 
12170004,2.8 
12180001,2.8 
12310001,2.8 
12310002,2.8 
12490001,2.8 
12540002,2.8 
12550001,2.8 
12600003,2.8 
12640001,2.8 
12720001,2.8 
12900003,2.8 
12980002,2.8 
13000002,2.8 
13010003,2.8 
13050001,2.8 
13200001,2.8 
13200002,2.8 
13210002,2.8 
13460001,2.8 
13490001,2.8 
13590004,2.8 
13720001,2.8 
13750002,2.8 
13760002,2.8 
13780002,2.8 
13820001,2.8 
13830002,2.8 
13840002,2.8 
13860001,2.8 
13890001,2.8 
13900001,2.8 
13960001,2.8 
13990004,2.8 
14020002,2.8 
14080001,2.8 
14240002,2.8 
14380003,2.8 
14460002,2.8 
14580002,2.8 
14630001,2.8 
14670002,2.8 
14700002,2.8 
14740003,2.8 
14750002,2.8 
14820002,2.8 
14830001,2.8 
14880001,2.8 
14960003,2.8 
14970002,2.8 
15020001,2.8 
15070001,2.8 
15130003,2.8 
15290001,2.8 
15340003,2.8 
15410001,2.8 
15460001,2.8 
15480002,2.8 
15490001,2.8 
15530001,2.8 
15590001,2.8 
15590003,2.8 
15630101,2.8 
15720002,2.8 
15730101,2.8 
15800001,2.8 
15890001,2.8 
15960003,2.8 
15990001,2.8 
15990002,2.8 
16030002,2.8 
16070001,2.8 
16140001,2.8 
16220003,2.8 
16290004,2.8 
16510003,2.8 
16690002,2.8 
16860001,2.8 
16860003,2.8 
16940001,2.8 
16960001,2.8 
17030003,2.8 
17050002,2.8 
17110003,2.8 
17250002,2.8 
17380002,2.8 
17500001,2.8 
17590001,2.8 
17650003,2.8 
17660002,2.8 
17670001,2.8 
17680001,2.8 
17730003,2.8 
17900002,2.8 
18380001,2.8 
18430001,2.8 
18500001,2.8 
18740001,2.8 
18840001,2.8 
18900001,2.8 
19110002,2.8 
19150001,2.8 
19250001,2.8 
19300003,2.8 
19310003,2.8 
19600001,2.8 
19830001,2.8 
20070002,2.8 
20240002,2.8 
20400002,2.8 
20450001,2.8 
20490001,2.8 
20710001,2.8 
20780001,2.8 
20940002,2.8 
21000002,2.8 
21020001,2.8 
21120001,2.8 
21130003,2.8 
21230002,2.8 
21410002,2.8 
21490002,2.8 
21550004,2.8 
21570002,2.8 
21770003,2.8 
21780002,2.8 
21910002,2.8 
21930006,2.8 
22040002,2.8 
22360003,2.8 
22480004,2.8 
22560003,2.8 
22580001,2.8 
22590001,2.8 
22590002,2.8 
22670001,2.8 
22730001,2.8 
22750001,2.8 
22760003,2.8 
22790001,2.8 
22820001,2.8 
23020003,2.8 
23080002,2.8 
23180001,2.8 
23190001,2.8 
23200003,2.8 
23280004,2.8 
23590002,2.8 
23600001,2.8 
23730001,2.8 
23730002,2.8 
23930004,2.8 
24050001,2.8 
24110001,2.8 
24130003,2.8 
24150002,2.8 
24190002,2.8 
24200002,2.8 
24210002,2.8 
24220005,2.8 
24350002,2.8 
24350003,2.8 
24450003,2.8 
24490001,2.8 
24530003,2.8 
24550001,2.8 
24620002,2.8 
24660003,2.8 
24860002,2.8 
24880002,2.8 
24930003,2.8 
24940003,2.8 
24990001,2.8 
25050001,2.8 
25170001,2.8 
25220004,2.8 
25270001,2.8 
25270002,2.8 
25300001,2.8 
25300003,2.8 
25310003,2.8 
25350002,2.8 
25360001,2.8 
25390001,2.8 
25450002,2.8 
25470003,2.8 
25550001,2.8 
25550002,2.8 
25560001,2.8 
25760002,2.8 
25820002,2.8 
25840001,2.8 
25890001,2.8 
25910004,2.8 
25940002,2.8 
26030001,2.8 
26030002,2.8 
26050001,2.8 
26060002,2.8 
26310001,2.8 
26850002,2.8 
26860001,2.8 
26860002,2.8 
26920001,2.8 
27080002,2.8 
27110002,2.8 
27120001,2.8 
27240004,2.8 
27270002,2.8 
27310003,2.8 
27440001,2.8 
27480002,2.8 
27520003,2.8 
27600003,2.8 
27650001,2.8 
27660002,2.8 
28020001,2.8 
28180001,2.8 
28230002,2.8 
28280003,2.8 
28300001,2.8 
28370003,2.8 
28430004,2.8 
28460001,2.8 
28610004,2.8 
28700001,2.8 
28740001,2.8 
29010002,2.8 
29260001,2.8 
29340002,2.8 
29470001,2.8 
29480002,2.8 
29510001,2.8 
29520002,2.8 
29540002,2.8 
29540004,2.8 
29670002,2.8 
29890001,2.8 
29890002,2.8 
29920001,2.8 
30150002,2.8 
30300002,2.8 
30320001,2.8 
30360001,2.8 
40240001,2.8 
40270001,2.8 
40270002,2.8 
40470002,2.8 
40650002,2.8 
40660001,2.8 
40660002,2.8 
50320005,2.8 
50490001,2.8 
50500001,2.8 
50590002,2.8 
50870001,2.8 
50910001,2.8 
50960002,2.8 
51020003,2.8 
51030001,2.8 
51100003,2.8 
51410001,2.8 
51500001,2.8 
51580002,2.8 
51750002,2.8 
51810001,2.8 
51940004,2.8 
52100002,2.8 
52120001,2.8 
52150001,2.8 
52230002,2.8 
52310002,2.8 
52330002,2.8 
52400003,2.8 
52480001,2.8 
52510001,2.8 
52640001,2.8 
52640002,2.8 
52660002,2.8 
52700001,2.8 
52700004,2.8 
52810001,2.8 
52850001,2.8 
53060002,2.8 
53150001,2.8 
53380001,2.8 
53390001,2.8 
53430001,2.8 
53430002,2.8 
53440001,2.8 
53440002,2.8 
53450001,2.8 
53470002,2.8 
53500006,2.8 
53580002,2.8 
53610001,2.8 
53650002,2.8 
53660001,2.8 
53680002,2.8 
53750002,2.8 
53770001,2.8 
53800001,2.8 
53810003,2.8 
53890003,2.8 
53900001,2.8 
53950001,2.8 
53960003,2.8 
54000001,2.8 
54030001,2.8 
54050002,2.8 
54170001,2.8 
54180001,2.8 
54190002,2.8 
54210003,2.8 
54320001,2.8 
54390001,2.8 
54420001,2.8 
54460001,2.8 
54510002,2.8 
54560001,2.8 
54570001,2.8 
54570003,2.8 
54590001,2.8 
54590004,2.8 
54600002,2.8 
54730001,2.8 
54810005,2.8 
54860003,2.8 
54930002,2.8 
55000003,2.8 
55000004,2.8 
55020002,2.8 
55040001,2.8 
55070002,2.8 
55090003,2.8 
55130001,2.8 
55220001,2.8 
55230002,2.8 
55350001,2.8 
55460001,2.8 
55540001,2.8 
55570003,2.8 
55730002,2.8 
55810001,2.8 
55910003,2.8 
55930001,2.8 
55990002,2.8 
56050003,2.8 
56070001,2.8 
56140001,2.8 
56340002,2.8 
56470002,2.8 
56500002,2.8 
56610001,2.8 
56610004,2.8 
56750002,2.8 
56770001,2.8 
56770002,2.8 
56780001,2.8 
56890001,2.8 
56930003,2.8 
56970001,2.8 
57040002,2.8 
57480003,2.8 
57550003,2.8 
57660002,2.8 
57760002,2.8 
57850002,2.8 
57870001,2.8 
57970002,2.8 
57980002,2.8 
58000001,2.8 
58000002,2.8 
58000004,2.8 
58090003,2.8 
58110001,2.8 
58110002,2.8 
58150001,2.8 
58150004,2.8 
58160003,2.8 
58180001,2.8 
58220002,2.8 
58260002,2.8 
58290002,2.8 
58400001,2.8 
58470001,2.8 
58500001,2.8 
58570001,2.8 
58590002,2.8 
58630002,2.8 
58640001,2.8 
58690002,2.8 
58890002,2.8 
59000001,2.8 
59030001,2.8 
59030003,2.8 
59040002,2.8 
59060002,2.8 
59070001,2.8 
59080002,2.8 
59090002,2.8 
59100002,2.8 
59100003,2.8 
59100004,2.8 
59120002,2.8 
59190004,2.8 
59360001,2.8 
59370002,2.8 
59410001,2.8 
59450003,2.8 
59460001,2.8 
59580001,2.8 
59580002,2.8 
59580004,2.8 
59600002,2.8 
59620002,2.8 
59650002,2.8 
59680004,2.8 
59780001,2.8 
59830004,2.8 
59870002,2.8 
59940001,2.8 
60100002,2.8 
60100004,2.8 
60150001,2.8 
60220001,2.8 
60260003,2.8 
60270001,2.8 
60270004,2.8 
60290002,2.8 
60370001,2.8 
60450001,2.8 
60520002,2.8 
60580002,2.8 
60640001,2.8 
60800001,2.8 
60900001,2.8 
61210001,2.8 
61220001,2.8 
61280001,2.8 
61300001,2.8 
61430001,2.8 
61530002,2.8 
61540003,2.8 
61570003,2.8 
61790001,2.8 
61800002,2.8 
61950002,2.8 
62050001,2.8 
62070001,2.8 
62070003,2.8 
62080001,2.8 
62080002,2.8 
62080004,2.8 
62090003,2.8 
62090004,2.8 
62100002,2.8 
62120001,2.8 
62250004,2.8 
62360002,2.8 
62430002,2.8 
62460002,2.8 
62470001,2.8 
62480002,2.8 
62620003,2.8 
62690001,2.8 
62710002,2.8 
62720001,2.8 
62720002,2.8 
62740001,2.8 
62740004,2.8 
62760002,2.8 
62780002,2.8 
62790001,2.8 
62790002,2.8 
62800002,2.8 
62800003,2.8 
62810001,2.8 
62830001,2.8 
62830002,2.8 
62850001,2.8 
62850002,2.8 
63190001,2.8 
63250001,2.8 
63280001,2.8 
63280002,2.8 
63290002,2.8 
63300001,2.8 
63320002,2.8 
63400002,2.8 
63430003,2.8 
63530004,2.8 
63580001,2.8 
63600002,2.8 
63910002,2.8 
63920002,2.8 
63990004,2.8 
64020004,2.8 
64110002,2.8 
64120001,2.8 
64140002,2.8 
64170002,2.8 
64210002,2.8 
64320001,2.8 
64330003,2.8 
64340002,2.8 
64380002,2.8 
64410001,2.8 
64430002,2.8 
64510001,2.8 
64510002,2.8 
64610005,2.8 
64690001,2.8 
64850001,2.8 
64870001,2.8 
64870002,2.8 
64960001,2.8 
64970001,2.8 
65010002,2.8 
65070002,2.8 
65140002,2.8 
65160001,2.8 
65160002,2.8 
65170001,2.8 
65180002,2.8 
65230002,2.8 
65260002,2.8 
65330001,2.8 
65370002,2.8 
65410002,2.8 
65480001,2.8 
65600006,2.8 
65610001,2.8 
65620001,2.8 
65680003,2.8 
