pid,hid,housenum,gender,age,school,income,home,internet,game,social,shop,comm,tv,movie-ott,study-book,info-search,other
107660001,1076600,1,1,59,4,7,1200,85.00000002,0,10.00000002,10.00000002,25.00000002,0,10.00000002,0,19.99999998,10.00000002
107670001,1076700,1,1,25,4,6,1220,100,60,0,0,19.99999998,0,0,0,19.99999998,0
107670002,1076700,2,2,53,4,1,1320,55.00000002,0,0,0,19.99999998,0,25.00000002,0,10.00000002,0
107670003,1076700,3,2,23,5,1,1130,105,0,0,0,30,0,49.99999998,0,25.00000002,0
107700001,1077000,1,1,51,5,7,780,590,0,10.00000002,10.00000002,4.99999998,0,4.99999998,0,10.00000002,550
107700002,1077000,2,2,48,5,1,1320,90,0,10.00000002,10.00000002,15,0,10.00000002,0,34.99999998,10.00000002
107700003,1077000,3,2,19,5,1,1080,160,0,15,10.00000002,4.99999998,0,4.99999998,0,34.99999998,90
107700004,1077000,4,2,17,4,1,919.9999998,79.99999998,0,10.00000002,4.99999998,15,0,4.99999998,0,25.00000002,19.99999998
107710001,1077100,1,1,48,5,7,780,100,0,10.00000002,4.99999998,30,0,10.00000002,0,34.99999998,10.00000002
107710002,1077100,2,2,43,5,1,1360,115,0,0,19.99999998,19.99999998,0,10.00000002,0,40.00000002,25.00000002
107720001,1077200,1,1,56,4,7,709.9999998,94.99999998,0,10.00000002,15,19.99999998,0,10.00000002,0,25.00000002,15
107720002,1077200,2,2,56,4,1,1340,85.00000002,0,10.00000002,10.00000002,25.00000002,0,4.99999998,0,25.00000002,10.00000002
107730001,1077300,1,2,43,5,5,1220,85.00000002,0,10.00000002,0,19.99999998,0,25.00000002,0,25.00000002,4.99999998
107730002,1077300,2,2,19,5,1,1160,64.99999998,0,0,0,40.00000002,0,0,0,25.00000002,0
107730003,1077300,3,1,16,4,1,1230,155,94.99999998,0,0,34.99999998,0,10.00000002,0,15,0
107740001,1077400,1,2,76,3,2,1335,25.00000002,0,0,0,25.00000002,0,0,0,0,0
107750001,1077500,1,1,78,3,2,1320,25.00000002,0,0,0,25.00000002,0,0,0,0,0
107750002,1077500,2,2,76,2,2,1390,15,0,0,0,15,0,0,0,0,0
107780002,1077800,2,2,62,4,1,1305,60,40.00000002,0,0,0,0,0,0,19.99999998,0
107790001,1077900,1,2,66,3,4,1160,49.99999998,34.99999998,0,0,15,0,0,0,0,0
107800002,1078000,2,2,68,4,2,1325,0,0,0,0,0,0,0,0,0,0
107810001,1078100,1,2,72,3,4,1220,0,0,0,0,0,0,0,0,0,0
107820001,1078200,1,2,55,4,1,1025,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
107830001,1078300,1,2,54,4,6,990,34.99999998,0,0,4.99999998,30,0,0,0,0,0
107840001,1078400,1,1,32,5,6,880.0000002,140,60,0,0,25.00000002,0,0,0,55.00000002,0
107850001,1078500,1,1,56,5,6,735,295,0,0,0,19.99999998,0,0,0,30,245
107860001,1078600,1,2,55,4,7,750,165,49.99999998,0,0,4.99999998,0,0,0,70.00000002,40.00000002
107870001,1078700,1,2,59,5,5,754.9999998,120,0,0,10.00000002,15,0,0,0,79.99999998,15
107900001,1079000,1,2,55,4,6,1020,115,0,4.99999998,15,25.00000002,0,30,0,40.00000002,0
107910001,1079100,1,1,66,3,2,1265,0,0,0,0,0,0,0,0,0,0
107920001,1079200,1,2,52,5,1,1000,160,0,0,0,19.99999998,0,30,0,60,49.99999998
107920002,1079200,2,1,56,5,8,640.0000002,200,0,0,4.99999998,34.99999998,0,55.00000002,0,105,0
107930001,1079300,1,1,58,4,7,675,230,15,0,0,40.00000002,0,25.00000002,0,15,135
107940002,1079400,2,2,54,4,5,820.0000002,185,0,0,25.00000002,45,0,0,19.99999998,45,49.99999998
107950001,1079500,1,1,68,4,4,1230,40.00000002,0,0,0,10.00000002,0,0,0,30,0
107960003,1079600,3,1,49,4,5,889.9999998,220,4.99999998,0,15,25.00000002,0,115,0,25.00000002,34.99999998
107990002,1079900,2,2,48,4,3,904.9999998,120,0,15,4.99999998,25.00000002,0,34.99999998,0,40.00000002,0
108000001,1080000,1,2,73,2,2,1280,0,0,0,0,0,0,0,0,0,0
108010001,1080100,1,2,52,3,5,934.9999998,105,19.99999998,10.00000002,15,10.00000002,0,10.00000002,0,40.00000002,0
108010002,1080100,2,1,22,5,1,1260,405,110,10.00000002,25.00000002,10.00000002,0,110,55.00000002,75,10.00000002
108240001,1082400,1,1,82,2,3,1340,0,0,0,0,0,0,0,0,0,0
108240002,1082400,2,2,77,2,2,1305,0,0,0,0,0,0,0,0,0,0
108250001,1082500,1,1,36,5,6,850.0000002,0,0,0,0,0,0,0,0,0,0
108250002,1082500,2,2,32,5,1,1265,19.99999998,0,0,0,19.99999998,0,0,0,0,0
108270001,1082700,1,1,41,5,6,835.0000002,0,0,0,0,0,0,0,0,0,0
108270002,1082700,2,2,46,6,4,769.9999998,0,0,0,0,0,0,0,0,0,0
108280001,1082800,1,1,50,5,6,754.9999998,10.00000002,0,0,0,10.00000002,0,0,0,0,0
108280002,1082800,2,2,45,5,1,1235,0,0,0,0,0,0,0,0,0,0
108290001,1082900,1,1,54,4,5,970.0000002,19.99999998,0,0,0,0,0,19.99999998,0,0,0
108290002,1082900,2,2,54,5,6,835.0000002,60,0,0,0,0,0,60,0,0,0
108300001,1083000,1,2,49,4,5,814.9999998,85.00000002,0,0,0,0,0,85.00000002,0,0,0
108300002,1083000,2,2,24,5,5,765,205,0,10.00000002,0,0,0,165,0,0,30
108310001,1083100,1,1,54,5,6,780,4.99999998,0,0,0,4.99999998,0,0,0,0,0
108310002,1083100,2,2,52,5,6,739.9999998,4.99999998,0,0,0,4.99999998,0,0,0,0,0
108320001,1083200,1,2,23,4,4,859.9999998,360,0,25.00000002,0,10.00000002,220,0,0,34.99999998,70.00000002
108330001,1083300,1,2,26,4,4,724.9999998,90,0,0,0,15,0,0,0,49.99999998,25.00000002
108340001,1083400,1,2,24,4,5,690,180,0,15,19.99999998,25.00000002,0,0,0,34.99999998,85.00000002
108340002,1083400,2,2,22,5,4,715.0000002,210,0,10.00000002,0,19.99999998,0,0,0,64.99999998,115
108350001,1083500,1,2,29,4,5,705,220,19.99999998,0,0,25.00000002,0,0,0,34.99999998,140
108360001,1083600,1,2,24,4,4,625.0000002,265,0,0,0,40.00000002,100,0,0,64.99999998,60
108380001,1083800,1,2,80,2,3,1085,0,0,0,0,0,0,0,0,0,0
108390001,1083900,1,2,90,2,3,1100,0,0,0,0,0,0,0,0,0,0
108420001,1084200,1,2,90,2,2,1250,0,0,0,0,0,0,0,0,0,0
108430001,1084300,1,2,79,2,2,1205,0,0,0,0,0,0,0,0,0,0
108440002,1084400,2,2,79,2,3,1315,0,0,0,0,0,0,0,0,0,0
108450001,1084500,1,1,61,4,5,694.9999998,19.99999998,0,0,0,0,0,0,0,0,19.99999998
108450002,1084500,2,2,59,4,4,844.9999998,15,0,0,0,15,0,0,0,0,0
108470001,1084700,1,1,80,2,3,1240,0,0,0,0,0,0,0,0,0,0
108470002,1084700,2,2,82,2,1,1285,0,0,0,0,0,0,0,0,0,0
108480001,1084800,1,2,65,3,3,1360,45,19.99999998,0,0,10.00000002,0,15,0,0,0
108480002,1084800,2,2,72,2,1,1225,0,0,0,0,0,0,0,0,0,0
108490001,1084900,1,1,67,3,3,1110,15,0,0,0,0,0,0,0,15,0
108500001,1085000,1,2,58,4,3,1135,30,15,0,0,15,0,0,0,0,0
108510001,1085100,1,2,87,2,2,1345,0,0,0,0,0,0,0,0,0,0
108730001,1087300,1,1,38,5,6,745.0000002,120,0,0,0,4.99999998,0,19.99999998,0,79.99999998,15
108730002,1087300,2,2,37,5,1,1385,130,10.00000002,0,0,15,0,30,0,75,0
108750001,1087500,1,1,61,5,8,735,75,0,0,0,4.99999998,0,19.99999998,0,49.99999998,0
108750002,1087500,2,2,62,4,1,1365,30,0,0,0,4.99999998,0,0,0,25.00000002,0
108750003,1087500,3,2,36,5,5,619.9999998,75,0,25.00000002,0,4.99999998,0,15,0,4.99999998,25.00000002
108750004,1087500,4,1,33,5,7,765,220,4.99999998,0,0,4.99999998,19.99999998,94.99999998,0,34.99999998,60
108810001,1088100,1,1,45,5,8,705,0,0,0,0,0,0,0,0,0,0
108810002,1088100,2,2,43,4,1,1280,10.00000002,0,0,0,10.00000002,0,0,0,0,0
108840001,1088400,1,1,32,5,6,1195,90,0,0,0,19.99999998,0,70.00000002,0,0,0
108840002,1088400,2,2,32,5,6,1210,180,0,0,0,0,0,100,0,19.99999998,60
108850001,1088500,1,1,74,3,5,949.9999998,34.99999998,0,0,0,0,0,0,0,34.99999998,0
108850002,1088500,2,2,71,3,1,1385,0,0,0,0,0,0,0,0,0,0
109020001,1090200,1,1,55,4,6,655.0000002,55.00000002,0,0,0,19.99999998,0,0,0,34.99999998,0
109020002,1090200,2,2,51,4,4,829.9999998,19.99999998,0,0,0,0,0,0,0,19.99999998,0
109020003,1090200,3,2,23,5,1,960,180,10.00000002,19.99999998,0,25.00000002,0,49.99999998,0,40.00000002,34.99999998
109030001,1090300,1,1,49,5,7,930,25.00000002,0,0,0,0,0,0,0,25.00000002,0
109030002,1090300,2,2,50,5,5,979.9999998,94.99999998,0,0,0,10.00000002,19.99999998,0,0,64.99999998,0
109030003,1090300,3,2,20,5,3,799.9999998,170,19.99999998,30,0,10.00000002,60,0,0,40.00000002,10.00000002
109030004,1090300,4,1,18,4,1,900,245,30,0,0,15,30,19.99999998,150,0,0
109040001,1090400,1,1,55,6,7,1060,10.00000002,0,0,0,0,0,0,0,10.00000002,0
109040002,1090400,2,2,51,5,1,1260,10.00000002,0,0,0,10.00000002,0,0,0,0,0
109040003,1090400,3,2,23,5,1,1180,40.00000002,0,0,0,0,40.00000002,0,0,0,0
109040004,1090400,4,1,19,5,1,1010,110,10.00000002,0,0,19.99999998,60,0,0,19.99999998,0
109050001,1090500,1,1,45,5,5,1110,64.99999998,0,0,0,30,0,0,0,15,19.99999998
109050002,1090500,2,2,42,5,5,1165,10.00000002,0,0,0,0,0,0,0,10.00000002,0
109050003,1090500,3,1,15,3,1,1060,135,30,0,0,0,0,0,75,10.00000002,19.99999998
109060001,1090600,1,1,71,3,6,790.0000002,0,0,0,0,0,0,0,0,0,0
109060002,1090600,2,2,70,3,1,1320,0,0,0,0,0,0,0,0,0,0
109070001,1090700,1,1,40,5,5,805.0000002,40.00000002,0,0,0,0,30,0,0,10.00000002,0
109070002,1090700,2,2,38,5,1,1320,0,0,0,0,0,0,0,0,0,0
109080001,1090800,1,1,54,5,6,735,40.00000002,0,0,0,0,0,0,15,25.00000002,0
109080002,1090800,2,2,50,5,4,870,19.99999998,4.99999998,0,0,0,0,0,0,15,0
109080003,1090800,3,2,25,5,5,675,94.99999998,0,0,10.00000002,19.99999998,30,0,25.00000002,10.00000002,0
109080004,1090800,4,1,22,5,1,760.0000002,215,75,0,0,0,110,0,19.99999998,10.00000002,0
109090001,1090900,1,1,52,4,7,964.9999998,240,19.99999998,0,0,0,0,0,0,10.00000002,210
109090002,1090900,2,2,45,5,1,1025,180,0,0,0,0,60,60,0,60,0
109090003,1090900,3,1,20,5,1,1100,270,49.99999998,0,0,0,0,220,0,0,0
109090004,1090900,4,2,14,3,1,1160,190,0,0,0,0,0,60,130,0,0
109100001,1091000,1,1,49,6,8,859.9999998,220,0,0,25.00000002,34.99999998,0,0,0,120,40.00000002
109100002,1091000,2,2,49,5,4,1040,250,0,0,0,0,0,100,0,0,150
109100003,1091000,3,1,20,5,3,880.0000002,435,0,0,0,0,19.99999998,160,0,0,255
109110001,1091100,1,2,48,5,3,900,230,0,0,0,0,0,40.00000002,60,19.99999998,110
109110002,1091100,2,1,20,5,1,700.0000002,410,150,0,0,0,0,19.99999998,170,0,70.00000002
109110003,1091100,3,2,71,5,1,910.0000002,230,0,0,0,19.99999998,0,0,0,25.00000002,185
109120001,1091200,1,1,60,4,5,750,115,0,0,0,79.99999998,19.99999998,10.00000002,0,4.99999998,0
109120002,1091200,2,2,60,4,1,1350,110,0,0,0,60,34.99999998,0,0,15,0
109120003,1091200,3,1,32,4,4,1350,145,0,0,4.99999998,75,40.00000002,10.00000002,0,15,0
109120004,1091200,4,2,32,4,1,1110,100,0,0,0,64.99999998,0,34.99999998,0,0,0
109130001,1091300,1,2,43,4,5,649.9999998,365,0,0,15,85.00000002,10.00000002,0,15,30,210
109130002,1091300,2,1,43,4,8,545,380,49.99999998,0,0,64.99999998,0,70.00000002,0,0,195
109130003,1091300,3,2,14,3,1,1145,460,0,10.00000002,0,40.00000002,0,90,285,0,34.99999998
109140001,1091400,1,2,45,4,3,1110,195,0,40.00000002,0,10.00000002,0,0,0,64.99999998,79.99999998
109140002,1091400,2,1,49,4,8,645,330,19.99999998,0,70.00000002,10.00000002,0,0,0,25.00000002,205
109140003,1091400,3,1,22,5,4,790.0000002,625.0000002,180,330,0,0,0,19.99999998,0,0,94.99999998
109140004,1091400,4,1,20,5,2,1270,780,335,120,15,49.99999998,0,205,0,0,55.00000002
109150001,1091500,1,2,43,4,5,1180,70.00000002,0,0,0,15,0,0,0,55.00000002,0
109150002,1091500,2,1,44,4,5,1390,150,150,0,0,0,0,0,0,0,0
109150003,1091500,3,1,16,4,1,900,140,60,15,0,64.99999998,0,0,0,0,0
109150004,1091500,4,1,12,2,1,1440,195,0,0,0,19.99999998,40.00000002,0,120,15,0
109170001,1091700,1,2,44,5,5,1000,290,0,45,0,0,79.99999998,0,0,0,165
109170002,1091700,2,1,44,5,8,1145,515,40.00000002,0,0,55.00000002,200,60,0,100,60
109170003,1091700,3,2,13,3,1,1350,455,0,0,0,135,40.00000002,100,120,0,60
109180001,1091800,1,2,45,4,5,960,350,19.99999998,0,0,79.99999998,250,0,0,0,0
109180002,1091800,2,1,21,5,5,880.0000002,634.9999998,0,15,0,60,0,40.00000002,0,79.99999998,440
109180003,1091800,3,2,19,4,1,1145,330,0,0,0,0,155,100,0,19.99999998,55.00000002
109190001,1091900,1,2,51,4,5,840,130,0,15,0,30,0,0,49.99999998,19.99999998,15
109190002,1091900,2,2,26,5,5,829.9999998,645,0,0,0,125,0,0,0,0,520
109190003,1091900,3,1,25,5,4,750,709.9999998,90,0,0,0,0,79.99999998,0,0,540
109190004,1091900,4,1,58,5,4,1440,64.99999998,0,0,0,25.00000002,0,0,25.00000002,15,0
109200001,1092000,1,1,44,4,7,694.9999998,30,0,0,0,30,0,0,0,0,0
109200002,1092000,2,2,42,4,1,1190,64.99999998,0,0,0,64.99999998,0,0,0,0,0
109210001,1092100,1,2,42,5,1,1020,94.99999998,0,0,0,75,0,19.99999998,0,0,0
109220001,1092200,1,1,62,4,5,960,115,0,0,0,70.00000002,25.00000002,15,0,4.99999998,0
109220002,1092200,2,2,61,4,1,1295,110,0,0,4.99999998,75,19.99999998,0,0,10.00000002,0
109220003,1092200,3,1,37,4,5,990,90,0,0,0,64.99999998,4.99999998,19.99999998,0,0,0
109230001,1092300,1,1,76,3,4,1105,0,0,0,0,0,0,0,0,0,0
109230002,1092300,2,2,73,3,1,1270,0,0,0,0,0,0,0,0,0,0
109240001,1092400,1,1,45,5,6,1090,70.00000002,0,0,0,10.00000002,0,0,0,60,0
109240002,1092400,2,2,40,5,1,1165,110,0,0,0,30,0,0,0,79.99999998,0
109240003,1092400,3,1,18,4,1,1180,285,175,0,0,15,75,0,0,0,19.99999998
109240004,1092400,4,1,12,2,1,1280,225,115,0,0,0,55.00000002,0,0,55.00000002,0
109250001,1092500,1,2,49,4,5,1040,40.00000002,0,0,0,0,0,40.00000002,0,0,0
109250002,1092500,2,1,22,5,2,1200,739.9999998,440,0,0,0,55.00000002,60,100,85.00000002,0
109250003,1092500,3,2,14,3,1,1040,330,0,0,0,0,19.99999998,60,240,0,10.00000002
109260001,1092600,1,1,46,5,5,1405,310,64.99999998,0,0,0,0,0,0,40.00000002,205
109260002,1092600,2,2,46,5,2,1315,120,0,15,0,19.99999998,25.00000002,0,0,60,0
109260003,1092600,3,1,15,3,1,1395,265,115,0,0,0,150,0,0,0,0
109270001,1092700,1,1,54,4,6,840,130,0,0,0,94.99999998,19.99999998,10.00000002,0,4.99999998,0
109270002,1092700,2,2,53,4,2,1325,165,0,0,0,94.99999998,25.00000002,15,0,30,0
109270003,1092700,3,2,23,5,2,1325,200,0,0,0,120,15,30,4.99999998,15,15
109270004,1092700,4,2,75,2,2,1440,0,0,0,0,0,0,0,0,0,0
109280001,1092800,1,2,39,4,6,994.9999998,120,0,0,0,40.00000002,0,0,0,79.99999998,0
109280002,1092800,2,1,39,4,6,799.9999998,320,320,0,0,0,0,0,0,0,0
109280003,1092800,3,2,11,2,1,1440,300,140,0,0,0,0,30,130,0,0
109280004,1092800,4,2,8,2,1,1440,94.99999998,0,0,0,0,0,94.99999998,0,0,0
109290001,1092900,1,1,46,4,6,765,475,0,0,0,140,0,160,0,175,0
109290002,1092900,2,2,40,5,4,1365,275,0,79.99999998,0,90,0,40.00000002,64.99999998,0,0
109290003,1092900,3,1,7,2,1,1020,0,0,0,0,0,0,0,0,0,0
109300001,1093000,1,2,56,4,1,1320,125,0,0,0,79.99999998,34.99999998,4.99999998,0,4.99999998,0
109300003,1093000,3,2,23,5,2,1265,200,0,10.00000002,0,90,4.99999998,70.00000002,10.00000002,4.99999998,10.00000002
109310001,1093100,1,2,49,4,1,1350,150,0,0,4.99999998,100,25.00000002,19.99999998,0,0,0
109320001,1093200,1,2,40,5,1,1290,85.00000002,0,0,0,40.00000002,0,0,0,45,0
109320002,1093200,2,1,48,5,5,1040,120,0,0,0,25.00000002,0,19.99999998,55.00000002,19.99999998,0
109320003,1093200,3,1,13,3,1,1065,79.99999998,0,4.99999998,0,19.99999998,0,19.99999998,30,4.99999998,0
109320004,1093200,4,1,9,2,1,1275,155,64.99999998,0,0,45,0,0,19.99999998,25.00000002,0
109330001,1093300,1,1,48,5,7,625.0000002,49.99999998,0,0,0,19.99999998,0,0,0,30,0
109330002,1093300,2,2,41,4,1,1030,240,0,0,0,64.99999998,120,55.00000002,0,0,0
109330003,1093300,3,1,16,4,1,1015,49.99999998,0,0,0,0,0,49.99999998,0,0,0
109330004,1093300,4,1,14,3,1,805.0000002,70.00000002,30,0,0,0,0,40.00000002,0,0,0
109340003,1093400,3,2,24,5,1,760.0000002,19.99999998,0,0,0,4.99999998,0,0,0,15,0
109340004,1093400,4,2,22,5,1,855,550,0,0,0,4.99999998,0,30,420,34.99999998,60
109350001,1093500,1,1,42,6,6,720,694.9999998,0,34.99999998,75,205,64.99999998,85.00000002,4.99999998,79.99999998,145
109350002,1093500,2,2,40,5,4,1075,235,34.99999998,0,55.00000002,10.00000002,0,0,0,90,45
109350003,1093500,3,2,13,3,1,1320,380,79.99999998,0,0,0,0,0,300,0,0
109350004,1093500,4,1,9,2,1,1270,335,160,0,0,0,0,0,175,0,0
109360001,1093600,1,1,53,5,8,750,735,0,0,0,325,225,0,0,25.00000002,160
109360002,1093600,2,2,53,5,1,1380,630,305,0,325,0,0,0,0,0,0
109360003,1093600,3,2,24,5,4,1440,855,0,495,0,0,0,0,0,0,360
109360004,1093600,4,1,21,5,1,1120,400,160,0,0,0,0,100,0,0,140
109370001,1093700,1,2,55,4,1,1350,110,0,0,0,75,34.99999998,0,0,0,0
109370002,1093700,2,1,24,4,4,1125,185,0,0,0,120,19.99999998,34.99999998,10.00000002,0,0
109370003,1093700,3,2,22,5,2,1345,195,0,10.00000002,0,135,10.00000002,25.00000002,0,4.99999998,10.00000002
109370004,1093700,4,2,78,2,3,1320,0,0,0,0,0,0,0,0,0,0
109380001,1093800,1,1,60,4,1,1360,0,0,0,0,0,0,0,0,0,0
109380002,1093800,2,1,25,4,4,1090,195,0,0,4.99999998,125,19.99999998,30,4.99999998,4.99999998,4.99999998
109380003,1093800,3,1,23,5,1,1255,165,0,4.99999998,0,105,25.00000002,15,4.99999998,10.00000002,0
109380004,1093800,4,2,60,4,1,1330,135,0,0,0,90,30,10.00000002,0,4.99999998,0
109390001,1093900,1,1,58,5,5,1000,200,0,0,0,0,40.00000002,0,0,0,160
109390002,1093900,2,2,56,5,5,979.9999998,49.99999998,0,0,0,40.00000002,0,0,10.00000002,0,0
109390003,1093900,3,2,31,5,1,874.9999998,530,160,0,0,240,10.00000002,0,0,120,0
109390004,1093900,4,1,26,5,1,1380,115,0,0,0,0,115,0,0,0,0
109400001,1094000,1,1,74,2,4,895.0000002,60,0,0,0,10.00000002,0,0,0,49.99999998,0
109400002,1094000,2,2,73,3,1,1230,10.00000002,0,0,0,4.99999998,0,0,0,4.99999998,0
109410001,1094100,1,1,39,4,6,694.9999998,75,0,0,0,55.00000002,0,0,0,19.99999998,0
109410002,1094100,2,2,40,5,4,1150,60,0,19.99999998,0,19.99999998,0,0,15,4.99999998,0
109410003,1094100,3,1,14,3,1,1270,445,140,0,0,0,0,70.00000002,235,0,0
109410004,1094100,4,1,12,2,1,1130,255,170,0,0,4.99999998,0,0,79.99999998,0,0
109540001,1095400,1,1,35,5,5,855,215,0,0,0,30,0,34.99999998,0,45,105
109540002,1095400,2,2,32,5,5,859.9999998,110,0,0,0,4.99999998,4.99999998,0,0,10.00000002,90
109550001,1095500,1,1,39,5,6,934.9999998,45,0,0,0,25.00000002,19.99999998,0,0,0,0
109550002,1095500,2,2,38,5,1,1200,165,0,0,0,90,0,49.99999998,0,25.00000002,0
109550003,1095500,3,1,10,2,1,1250,190,30,0,0,30,0,0,130,0,0
109560001,1095600,1,1,49,5,6,679.9999998,280,0,0,0,70.00000002,15,0,0,60,135
109560002,1095600,2,2,46,5,4,715.0000002,305,0,0,0,55.00000002,25.00000002,0,0,79.99999998,145
109560003,1095600,3,1,19,5,1,1310,440,0,0,0,45,265,0,0,79.99999998,49.99999998
109570001,1095700,1,1,48,4,4,754.9999998,105,0,0,0,40.00000002,0,15,0,34.99999998,15
109570002,1095700,2,2,46,5,4,780,160,0,0,0,25.00000002,19.99999998,0,0,19.99999998,94.99999998
109580001,1095800,1,1,54,5,7,724.9999998,220,0,0,110,10.00000002,0,0,0,0,100
109580002,1095800,2,2,52,5,1,1025,165,0,0,0,70.00000002,0,45,0,0,49.99999998
109580003,1095800,3,1,23,5,1,1265,70.00000002,19.99999998,0,0,0,10.00000002,0,0,19.99999998,19.99999998
109590001,1095900,1,1,39,5,5,760.0000002,295,75,0,0,25.00000002,0,34.99999998,0,40.00000002,120
109590002,1095900,2,2,38,5,4,735,210,0,0,0,30,0,34.99999998,0,25.00000002,120
109590003,1095900,3,1,11,2,1,1265,225,75,0,0,19.99999998,0,0,120,10.00000002,0
109600001,1096000,1,2,63,4,4,1000,49.99999998,0,0,0,15,0,0,0,0,34.99999998
109600002,1096000,2,1,30,5,5,870,240,0,0,0,60,25.00000002,40.00000002,0,55.00000002,60
109600003,1096000,3,2,27,5,4,1000,165,0,0,0,25.00000002,19.99999998,34.99999998,0,25.00000002,60
109610001,1096100,1,1,36,5,5,910.0000002,220,25.00000002,0,0,30,19.99999998,0,0,79.99999998,64.99999998
109610002,1096100,2,2,34,5,1,1155,49.99999998,0,0,0,15,0,0,0,19.99999998,15
109620001,1096200,1,1,56,4,5,709.9999998,10.00000002,0,0,0,0,0,0,0,10.00000002,0
109620002,1096200,2,2,54,4,1,1100,115,0,0,0,85.00000002,0,0,0,30,0
109630001,1096300,1,1,47,5,6,769.9999998,240,0,0,0,49.99999998,0,10.00000002,0,40.00000002,140
109630002,1096300,2,2,44,4,4,790.0000002,100,0,0,0,45,0,19.99999998,0,30,4.99999998
109630003,1096300,3,1,15,3,1,1050,130,0,0,0,15,0,0,79.99999998,0,34.99999998
109630004,1096300,4,1,13,3,1,975,19.99999998,0,0,0,19.99999998,0,0,0,0,0
109640001,1096400,1,1,60,5,7,739.9999998,180,0,0,0,60,0,30,0,79.99999998,10.00000002
109640002,1096400,2,2,52,5,4,765,255,0,0,0,34.99999998,10.00000002,25.00000002,0,45,140
109640003,1096400,3,2,20,5,3,1055,215,0,0,0,79.99999998,0,19.99999998,60,25.00000002,30
109650001,1096500,1,1,63,5,4,825,49.99999998,0,0,0,10.00000002,0,0,0,10.00000002,30
109650002,1096500,2,2,60,4,1,1225,45,0,0,0,30,0,0,0,0,15
109660001,1096600,1,1,41,5,6,850.0000002,195,15,0,0,49.99999998,19.99999998,0,0,45,64.99999998
109660002,1096600,2,2,40,5,4,850.0000002,100,0,0,0,34.99999998,0,10.00000002,0,25.00000002,30
109660003,1096600,3,1,10,2,1,1070,185,34.99999998,0,0,25.00000002,0,40.00000002,64.99999998,19.99999998,0
109670001,1096700,1,1,51,5,6,900,90,0,0,0,25.00000002,4.99999998,15,0,40.00000002,4.99999998
109670002,1096700,2,2,50,5,4,895.0000002,64.99999998,0,0,0,49.99999998,0,0,0,0,15
109670003,1096700,3,1,21,5,2,925.0000002,90,0,0,0,49.99999998,0,10.00000002,0,30,0
109670004,1096700,4,1,19,4,1,934.9999998,160,25.00000002,0,0,49.99999998,0,64.99999998,0,15,4.99999998
109690001,1096900,1,1,44,5,6,829.9999998,280,45,0,0,19.99999998,0,30,0,60,125
109690002,1096900,2,2,42,5,4,825,265,0,0,0,34.99999998,19.99999998,75,0,40.00000002,94.99999998
109690003,1096900,3,1,13,3,1,930,200,75,0,0,60,0,45,19.99999998,0,0
109700002,1097000,2,2,35,5,1,1300,120,0,0,0,19.99999998,0,0,0,55.00000002,45
109700003,1097000,3,1,10,2,1,1080,215,79.99999998,0,0,30,0,25.00000002,79.99999998,0,0
109710001,1097100,1,1,62,5,6,730.0000002,170,0,0,0,10.00000002,55.00000002,10.00000002,0,40.00000002,55.00000002
109710002,1097100,2,2,55,5,4,760.0000002,190,0,0,0,45,34.99999998,34.99999998,0,10.00000002,64.99999998
109710003,1097100,3,2,30,5,4,735,205,0,0,0,34.99999998,45,30,0,40.00000002,55.00000002
109720001,1097200,1,1,36,5,5,750,465,0,0,0,280,10.00000002,40.00000002,0,90,45
109720002,1097200,2,2,32,5,4,754.9999998,405,0,0,0,60,30,75,0,30,210
109730002,1097300,2,2,46,5,4,859.9999998,160,0,0,0,25.00000002,4.99999998,0,0,40.00000002,90
109780001,1097800,1,1,59,4,5,814.9999998,70.00000002,30,0,0,19.99999998,0,0,0,19.99999998,0
109780002,1097800,2,2,56,5,1,1000,30,0,0,0,15,0,0,0,15,0
109780003,1097800,3,1,34,5,5,790.0000002,245,30,0,4.99999998,49.99999998,0,49.99999998,15,34.99999998,60
109780004,1097800,4,2,32,5,5,829.9999998,270,0,4.99999998,19.99999998,49.99999998,0,60,19.99999998,25.00000002,90
109790001,1097900,1,1,53,4,7,840,140,45,0,10.00000002,34.99999998,0,0,0,0,49.99999998
109790002,1097900,2,2,51,4,4,870,85.00000002,0,0,0,49.99999998,0,0,0,30,4.99999998
109790003,1097900,3,2,27,5,4,754.9999998,265,0,25.00000002,0,70.00000002,0,0,19.99999998,19.99999998,130
109790004,1097900,4,2,25,5,4,715.0000002,265,70.00000002,19.99999998,0,49.99999998,0,0,0,19.99999998,105
109800001,1098000,1,1,50,5,7,925.0000002,125,45,0,0,30,0,0,0,10.00000002,40.00000002
109800002,1098000,2,2,48,5,1,1150,79.99999998,0,0,10.00000002,30,0,10.00000002,0,19.99999998,10.00000002
109800003,1098000,3,1,21,5,1,844.9999998,285,70.00000002,4.99999998,0,49.99999998,15,100,0,30,15
109810001,1098100,1,2,60,4,4,985.0000002,30,0,0,0,15,0,0,4.99999998,4.99999998,4.99999998
109820001,1098200,1,1,59,4,6,730.0000002,105,40.00000002,0,0,40.00000002,0,0,0,25.00000002,0
109820002,1098200,2,2,55,4,1,1080,94.99999998,0,0,0,49.99999998,0,0,0,40.00000002,4.99999998
109820003,1098200,3,2,31,5,5,795,325,40.00000002,0,19.99999998,64.99999998,0,40.00000002,0,30,130
